	Year	Num	Non_EU_country	Sentence
1	2015	enb12655e	['Norway']	REPORT OF THE ADAPTATION FUND BOARD: Adaptation Fund Board Chair Hans Olav Ibrekk (Norway) reported that the “fund has never been more in demand” and has delivered effectively on its mandate, but that the sustainability of the fund is “in danger.” Parties established a contact group co-chaired by Richard Muyungi (Tanzania) and Herman Sips (the Netherlands) on this item (FCCC/KP/CMP/2015/2).
4	2015	enb12655e	['Norway']	The EU and Sudan, for the AFRICAN GROUP, supported the proposal to address cross-cutting issues in the contact group. NORWAY suggested that the ADP Co-Chairs prepare a reflection note for the Presidency, which the G-77/CHINA opposed at this time.
221	2015	enb12659e	['Canada']	COP 21 President Fabius recalled the agreed method of work, announcing additional consultation processes to begin on: adaptation, and loss and damage, led by René Orellana (Bolivia) and Åsa Romson (Sweden); cooperative mechanisms, led by Catherine McKenna (Canada) and a co-facilitator yet to be announced; and forests, led by Daniel Vicente Ortega Pacheco (Ecuador) and a co-facilitator yet to be announced. He also announced a working group on response measures. The co-facilitators then reported on their consultations during Sunday, 6 December and Monday, 7 December.
222	2015	enb12659e	['Switzerland']	Parties also discussed a paragraph on requesting recommendations from the JISC for SBI 44’s consideration in the context of the review of the JI guidelines. The EU, SWITZERLAND and JAPAN reformulated the paragraph, and parties agreed to reflect that recommendations presented by the JISC will present options to address concerns raised by stakeholders and for validation by an accredited independent entity of post-registration changes. Parties expressed their common understanding that such validation could include public commenting periods.
742	2015	enb12656e	['United States']	On finance, the EU, NEW ZEALAND and the US stated developed countries should meet their obligations, and that others in a position to do so should contribute. AILAC envisioned CBDR and respective capabilities (CBDRRC) and developed country parties and countries “willing to do so” providing support. The LMDCs underlined that finance should be from developed to developing countries.
2	2015	enb12655e	['Norway']	REPORT ON THE HIGH-LEVEL MINISTERIAL ROUNDTABLE ON INCREASED AMBITION OF KYOTO PROTOCOL COMMITMENTS: CMP Vice-President Sylla recalled there was no consensus on this issue at CMP 10 (FCCC/KP/CMP/2014/3). Saying that the high-level roundtable did not increase the ambition of Annex I parties, CHINA, opposed by the EU, AUSTRALIA and NORWAY, proposed a contact group. Parties agreed to informal consultations on a way forward facilitated by Paul Watkinson (France).
5	2015	enb12655e	['United States']	CONTACT GROUPS: Forum and Work Programme on Response Measures (SBI/SBSTA): SBI Chair Amena Yauvoli and SBSTA Chair Lidia Wojtal opened the contact group, co-facilitated by Delano Verwey (the Netherlands) and Eduardo Calvo (Peru), which considered draft decision text. The US said the text needed further consideration and that, because of ongoing negotiations under the ADP, the US would not be “in a position to adopt the decision text.”
744	2015	enb12656e	['Norway', 'Turkey']	In the evening, Co-Chair Reifsnyder proposed, on the mode of work, concluding the work of the spin-off groups and producing a new Co-Chairs’ compilation text that both brings together progress made and provides bridging proposals developed in consultations with spin-off group co-facilitators, to be considered by the contact group on Friday, 4 December. This was supported by the EU, NORWAY and TURKEY.
745	2015	enb12656e	['United States']	The EU emphasized that his commitment to mobilize climate finance would continue after 2020 and the US$100 billion commitment could be scaled up with an expansion of the donor base.
741	2015	enb12656e	['United States']	On mitigation, the EU, Colombia, for AILAC, the US and others said that the INDCs imply self-differentiation. The EU stated all countries should seek economy-wide targets but there should not be shared timelines. The US added that developing countries should be eligible for support in implementing their contributions, and that LDCs and others should have flexibility to submit at their discretion without expectation. JAPAN stated that only vulnerable countries should have “partly conditional” INDCs.
0	2015	enb12655e	['Russia']	CONSIDERATION OF PROPOSALS BY PARTIES FOR AMENDMENTS TO THE CONVENTION UNDER ARTICLE 15: Proposal by the Russian Federation: Parties agreed that Xavier Sticker (France) will conduct informal consultations (FCCC/CP/2011/5).
3	2015	enb12655e	['Norway', 'Switzerland', 'United States']	The EU and Switzerland, for the Environmental Integrity Group, supported the proposal for a compilation text. Guatemala, for AILAC, supported by NORWAY and the US, suggested asking facilitators to propose bridging text, which the G-77/CHINA suggested be captured in another document.
743	2015	enb12656e	['United States']	On transparency, the LDCs opposed a one-size-fits-all approach to reporting. The EU, AILAC, the US and others supported a common framework, with flexibility regarding the timing and detail in the reporting, and with support to developing countries.
252	2016	enb12682e	['Norway', 'United States']	On the way forward, many countries, including Tuvalu, for the LDCs, Mali, for the AFRICAN GROUP, NORWAY and the EU, proposed submissions for May 2017. A workshop was also proposed by many, including the US, and opposed by INDIA, who characterized workshops and submissions as premature. Participants suggested a technical or synthesis paper be prepared by the Secretariat based on party submissions or an outline by the co-facilitators.
640	2016	enb12681e	['Ukraine']	REPORT OF THE COMPLIANCE COMMITTEE: Compliance Committee Co-Chair Gerhard Loibl (Austria) presented the report, highlighting the Committee’s suggestion that the CMP consider ways for Ukraine to formally demonstrate its first commitment period compliance by requesting the Secretariat to make the necessary arrangements to enable the country to retire its units for compliance on an exceptional basis. Parties took note of the report and agreed to informal consultations.
250	2016	enb12682e	['Switzerland', 'United States']	The PHILIPPINES, the Bahamas, for the G-77/CHINA, Egypt, for the AFRICAN GROUP, and ARGENTINA reiterated that the question of mandating the Adaptation Fund to serve the Paris Agreement is procedural. AUSTRALIA, the EU, the US and Switzerland, for the EIG, highlighted that many issues require further consideration by the CMA before such a decision can be made.
633	2016	enb12689e	['Russia', 'Canada', 'United States']	Another lesson learned is that at times of uncertainty the world looks for leadership. At COP 7, amid the vacuum left by the US departure from the Kyoto Protocol, parties bent over backwards to facilitate ratifications by Canada, Japan and the Russian Federation, and lauded EU leadership. With another possible leadership vacuum emerging, many looked for signs of new leaders stepping forward. Some looked to the big players, namely China and the EU, to carry on the torch of climate action. Yet, as the COP concluded, others nominated themselves, including the Climate Vulnerable Forum’s 48 members who pledged to be 100% renewable by 2050. One observer suggested this was a sign of “leadership shifting to countries small in size and big in ambition.” Moving ahead, delegates will have to go, as expressed by Global Climate Champion Hakima El Haité, “further, faster, together” in order to complete their dual tasks of finalizing the rulebook while delivering on pre-2020 climate action.
50	2016	enb12686e	['United States']	Many delegates looking for inspiration found it in French President François Hollande’s affirmation that the Paris Agreement is “irreversible,” “inaction would be disastrous for the world” and that France would lead a dialogue with the US “with demands and determination.” Yet, a pragmatic delegate instead wanted ministers to “roll up their sleeves and sort out the Adaptation Fund’s future.”
